ID_BATCH;CHANNEL_ID;LOG_DATE;METRICS_DATE;METRICS_CODE;METRICS_DESCRIPTION;METRICS_SUBJECT;METRICS_TYPE;METRICS_VALUE
3;251d79b0-44f0-42aa-b89c-77c1af1a339b;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;251d79b0-44f0-42aa-b89c-77c1af1a339b;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.570000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;251d79b0-44f0-42aa-b89c-77c1af1a339b;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;251d79b0-44f0-42aa-b89c-77c1af1a339b;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.577000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;fce0c3b9-4e25-4d39-8b54-51d239f2ba51;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;fce0c3b9-4e25-4d39-8b54-51d239f2ba51;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;fce0c3b9-4e25-4d39-8b54-51d239f2ba51;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;fce0c3b9-4e25-4d39-8b54-51d239f2ba51;2025/10/15 15:58:35.627000000;2025/10/15 15:58:35.590000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;1
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;0
3;6bb0cf0b-551c-45fa-8a8e-ea52b7e24042;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;0
3;f23a15d1-9c16-477a-a539-4da4475685c9;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;f23a15d1-9c16-477a-a539-4da4475685c9;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.570000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;f23a15d1-9c16-477a-a539-4da4475685c9;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.570000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;f23a15d1-9c16-477a-a539-4da4475685c9;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;1c34a0aa-6611-4ff9-be11-9408156bb444;2025/10/15 15:58:35.630000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;1c34a0aa-6611-4ff9-be11-9408156bb444;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.560000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;1c34a0aa-6611-4ff9-be11-9408156bb444;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;1c34a0aa-6611-4ff9-be11-9408156bb444;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.607000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.570000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.577000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.577000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;349
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;4
3;53943e9d-7e03-4e94-a34d-3950a4593e0f;2025/10/15 15:58:35.633000000;2025/10/15 15:58:35.573000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;1
3;409bfd65-8585-41bd-af7f-cc2dfe4aa0b4;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;409bfd65-8585-41bd-af7f-cc2dfe4aa0b4;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.570000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;409bfd65-8585-41bd-af7f-cc2dfe4aa0b4;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;409bfd65-8585-41bd-af7f-cc2dfe4aa0b4;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.577000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;92071638-7427-497c-ac53-f76b5a4910bf;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.557000000;METRIC_STEP_INIT;Initialize a step;;START;1
3;92071638-7427-497c-ac53-f76b5a4910bf;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.560000000;METRIC_STEP_INIT;Initialize a step;;STOP;1
3;92071638-7427-497c-ac53-f76b5a4910bf;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.573000000;METRIC_STEP_EXECUTION;Execute a step;;START;1
3;92071638-7427-497c-ac53-f76b5a4910bf;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.607000000;METRIC_STEP_EXECUTION;Execute a step;;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.537000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_CREATE_SQL;Create SQL statement;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.550000000;METRIC_DATABASE_EXECUTE_SQL;Execute SQL statement;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.550000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.550000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.550000000;METRIC_DATABASE_OPEN_QUERY;Open SQL query;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.637000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_GET_ROW_META;Get row metadata;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.557000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.607000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.617000000;METRIC_DATABASE_CONNECT;Connect to database;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.617000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;START;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.617000000;METRIC_DATABASE_GET_DBMETA;Get DB metadata;ProjISI_BD;STOP;1
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_GET_ROW_MIN_TIME;Get row from DB (min time);ProjISI_BD;MIN;0
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_GET_ROW_COUNT;Get row from DB (count);ProjISI_BD;COUNT;3
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_GET_ROW_SUM_TIME;Get row from DB (total time);ProjISI_BD;SUM;0
3;5a44d5a7-dc36-43b4-8d59-00acacd82d60;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.547000000;METRIC_DATABASE_GET_ROW_MAX_TIME;Get row from DB (max time);ProjISI_BD;MAX;0
3;79dcc151-6235-43b2-83a5-35727b12c8aa;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.533000000;METRIC_TRANSFORMATION_EXECUTION;Execute a transformation;;START;1
3;79dcc151-6235-43b2-83a5-35727b12c8aa;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.533000000;METRIC_TRANSFORMATION_INIT;Initialize a transformation;;START;1
3;79dcc151-6235-43b2-83a5-35727b12c8aa;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.570000000;METRIC_TRANSFORMATION_INIT;Initialize a transformation;;STOP;1
3;79dcc151-6235-43b2-83a5-35727b12c8aa;2025/10/15 15:58:35.640000000;2025/10/15 15:58:35.607000000;METRIC_TRANSFORMATION_EXECUTION;Execute a transformation;;STOP;1
